SKEL_0; 2; [[1.1116279363632202, -0.5850272178649902, 0.797101616859436], [1.0892351865768433, -0.6100767850875854, 0.8304781317710876], [1.1635680198669434, -0.5990675091743469, 0.8307031393051147], [1.0505867004394531, -0.6651738286018372, 0.7627124190330505], [1.2227725982666016, -0.5519375205039978, 0.8222392797470093], [1.0672450065612793, -0.6970983147621155, 0.6043677926063538], [1.2433007955551147, -0.4604676365852356, 0.6236814260482788], [0.9459234476089478, -0.7250365614891052, 0.3502766191959381], [1.3359708786010742, -0.4126611649990082, 0.47306063771247864], [0.9712048172950745, -0.7152050137519836, 0.062345653772354126], [1.3649663925170898, -0.4003225564956665, 0.42781150341033936], [1.173166275024414, -0.6734848618507385, 0.06354247033596039], [1.4226596355438232, -0.620027482509613, 0.07004484534263611], [0.957908570766449, -0.5241236686706543, -0.21795842051506042], [0.9375424385070801, -0.16060805320739746, -0.1321045309305191], [0.921592652797699, -0.2748538851737976, -0.5171703100204468], [1.170735478401184, -0.20957423746585846, -0.538031280040741]]; [0.9972701668739319, 0.9960535764694214, 0.9993108510971069, 0.6449929475784302, 0.9731281399726868, 0.9986691474914551, 0.9919289350509644, 0.9953331351280212, 0.6402148008346558, 0.9827486872673035, 0.4796881675720215, 0.9907649755477905, 0.9813758134841919, 0.5119253396987915, 0.421170175075531, 0.019911479204893112, 0.013268823735415936]
SKEL_0; 2; [[1.073170781135559, -0.5687726736068726, 0.7950254678726196], [1.0482977628707886, -0.592417299747467, 0.8260254859924316], [1.133488655090332, -0.5926167368888855, 0.8305705785751343], [1.0446982383728027, -0.6609166860580444, 0.7778235077857971], [1.1917660236358643, -0.5617778301239014, 0.8219929337501526], [1.0387264490127563, -0.6964203119277954, 0.6050038933753967], [1.24201238155365, -0.4721352458000183, 0.6240600943565369], [0.9107620716094971, -0.71844083070755, 0.35082578659057617], [1.3108807802200317, -0.42073196172714233, 0.4750177562236786], [0.9584519267082214, -0.7196784019470215, 0.062112677842378616], [1.3046058416366577, -0.41388630867004395, 0.4994557499885559], [1.1504924297332764, -0.6818938255310059, 0.06495814025402069], [1.4042459726333618, -0.6232821345329285, 0.07444115728139877], [0.958594560623169, -0.5140073299407959, -0.2204611599445343], [0.9375424385070801, -0.16060805320739746, -0.1321045309305191], [0.921592652797699, -0.2748538851737976, -0.5171703100204468], [1.170735478401184, -0.20957423746585846, -0.538031280040741]]; [0.9977499842643738, 0.9974430799484253, 0.9991864562034607, 0.774599552154541, 0.9550117254257202, 0.9984585046768188, 0.9940056800842285, 0.9944465160369873, 0.7576701641082764, 0.9813856482505798, 0.6246927380561829, 0.9901171326637268, 0.9842742085456848, 0.5303224921226501, 0.47387269139289856, 0.02019387297332287, 0.014488961547613144]
SKEL_0; 2; [[1.0153595209121704, -0.5506097078323364, 0.7885184288024902], [0.9981986284255981, -0.5833851099014282, 0.8175160884857178], [1.0708142518997192, -0.571038007736206, 0.8285626173019409], [1.0383604764938354, -0.6668072938919067, 0.7948222160339355], [1.1343849897384644, -0.5678232312202454, 0.8226930499076843], [0.9962588548660278, -0.6974325180053711, 0.6055643558502197], [1.2409124374389648, -0.5384225249290466, 0.6245242953300476], [0.8557023406028748, -0.7018389701843262, 0.350921094417572], [1.320943832397461, -0.474942684173584, 0.4478955864906311], [0.917341411113739, -0.7128587365150452, 0.0636770948767662], [1.3147066831588745, -0.41556161642074585, 0.3661620318889618], [1.1141142845153809, -0.6945347785949707, 0.07072926312685013], [1.3469563722610474, -0.6387271285057068, 0.08722306787967682], [0.946999192237854, -0.4922340214252472, -0.22145015001296997], [1.004189372062683, -0.17505663633346558, -0.14978502690792084], [0.921592652797699, -0.2748538851737976, -0.5171703100204468], [1.170735478401184, -0.20957423746585846, -0.538031280040741]]; [0.9983215928077698, 0.9977726340293884, 0.9993252754211426, 0.7767341136932373, 0.9619038701057434, 0.9989196062088013, 0.9973468780517578, 0.9961185455322266, 0.9875590205192566, 0.9870975613594055, 0.9876431226730347, 0.9920754432678223, 0.9914003610610962, 0.4830116331577301, 0.47407129406929016, 0.02584155462682247, 0.0173193346709013]
SKEL_0; 2; [[0.9935394525527954, -0.5469539761543274, 0.7849668860435486], [0.9802354574203491, -0.5840958952903748, 0.8139308094978333], [1.0404702425003052, -0.5592193007469177, 0.8262034058570862], [1.0432796478271484, -0.6822076439857483, 0.8014712333679199], [1.1061750650405884, -0.5600718259811401, 0.8243939280509949], [0.9828109741210938, -0.7018863558769226, 0.6055852770805359], [1.2341912984848022, -0.5661218762397766, 0.629577100276947], [0.8382843136787415, -0.6929805278778076, 0.3515491187572479], [1.3391454219818115, -0.5476230382919312, 0.43990039825439453], [0.8979527354240417, -0.7074903845787048, 0.06502223759889603], [1.374466061592102, -0.5309953689575195, 0.2912755608558655], [1.0937408208847046, -0.6990052461624146, 0.07860640436410904], [1.316089391708374, -0.6479285359382629, 0.09909995645284653], [0.9592736959457397, -0.5243338942527771, -0.22774602472782135], [1.1756458282470703, -0.5123042464256287, -0.20566052198410034], [0.921592652797699, -0.2748538851737976, -0.5171703100204468], [1.170735478401184, -0.20957423746585846, -0.538031280040741]]; [0.998397171497345, 0.9980012774467468, 0.9993005990982056, 0.7966085076332092, 0.9562497138977051, 0.9987854361534119, 0.9972813129425049, 0.995501697063446, 0.9875970482826233, 0.9869469404220581, 0.9892665147781372, 0.9931027889251709, 0.9932273030281067, 0.5557207465171814, 0.5863733291625977, 0.02926020883023739, 0.022652894258499146]
SKEL_0; 2; [[0.9721174240112305, -0.5481676459312439, 0.7807192206382751], [0.9568018913269043, -0.5831393599510193, 0.8098365664482117], [1.0122106075286865, -0.553923487663269, 0.8221107721328735], [1.0317673683166504, -0.6816331744194031, 0.8055897951126099], [1.0744729042053223, -0.5455421209335327, 0.8268306255340576], [0.9659296870231628, -0.7064639925956726, 0.6059672832489014], [1.2226299047470093, -0.5852735042572021, 0.6368600130081177], [0.8074146509170532, -0.6669471859931946, 0.3554649353027344], [1.3342927694320679, -0.5939669609069824, 0.43518853187561035], [0.8773592710494995, -0.7025334239006042, 0.06705326586961746], [1.4055272340774536, -0.6014278531074524, 0.24194219708442688], [1.0776342153549194, -0.7065271139144897, 0.08890920877456665], [1.2904455661773682, -0.6586874723434448, 0.11184178292751312], [0.9687137007713318, -0.550048291683197, -0.23112773895263672], [1.267827033996582, -0.6442362070083618, -0.22908903658390045], [0.921592652797699, -0.2748538851737976, -0.5171703100204468], [1.170735478401184, -0.20957423746585846, -0.538031280040741]]; [0.9985070824623108, 0.9957745671272278, 0.999578058719635, 0.5051905512809753, 0.981977641582489, 0.998654842376709, 0.997177243232727, 0.9948562383651733, 0.9886748790740967, 0.9873571395874023, 0.9910886287689209, 0.9935071468353271, 0.9940221905708313, 0.5596738457679749, 0.614608645439148, 0.026562033221125603, 0.021384451538324356]
SKEL_0; 2; [[0.9596745371818542, -0.5519471168518066, 0.778458297252655], [0.9443015456199646, -0.5855887532234192, 0.8080818057060242], [0.9890771508216858, -0.5471969246864319, 0.8190573453903198], [1.0317673683166504, -0.6816331744194031, 0.8055897951126099], [1.0563832521438599, -0.5375149846076965, 0.8277156949043274], [0.9482729434967041, -0.7062000632286072, 0.6067359447479248], [1.2132270336151123, -0.5911267399787903, 0.6402313113212585], [0.7846968770027161, -0.6450496315956116, 0.3588816523551941], [1.3215454816818237, -0.6072604060173035, 0.4337345361709595], [0.8667680621147156, -0.7021126747131348, 0.06842532008886337], [1.4160630702972412, -0.6285684108734131, 0.2251012772321701], [1.0671933889389038, -0.7103976011276245, 0.09524749964475632], [1.2795484066009521, -0.6635761857032776, 0.11824201047420502], [0.9760329127311707, -0.5730939507484436, -0.23406144976615906], [1.2962204217910767, -0.6742730140686035, -0.2374371886253357], [0.921592652797699, -0.2748538851737976, -0.5171703100204468], [1.170735478401184, -0.20957423746585846, -0.538031280040741]]; [0.9984809756278992, 0.9949418902397156, 0.9996256828308105, 0.43365272879600525, 0.9851990342140198, 0.9983407258987427, 0.996597945690155, 0.9939216375350952, 0.9864189028739929, 0.9874043464660645, 0.9899702668190002, 0.9926967024803162, 0.9932665824890137, 0.5690897703170776, 0.6129331588745117, 0.029052577912807465, 0.02268170565366745]
SKEL_0; 2; [[0.9469979405403137, -0.5568244457244873, 0.7759804725646973], [0.932115375995636, -0.5899174809455872, 0.8060524463653564], [0.9745914340019226, -0.5491807460784912, 0.8151598572731018], [1.0317673683166504, -0.6816331744194031, 0.8055897951126099], [1.039306879043579, -0.5321147441864014, 0.8271751999855042], [0.9304143786430359, -0.7062943577766418, 0.607586145401001], [1.199282169342041, -0.5957960486412048, 0.6435026526451111], [0.7479668259620667, -0.608104407787323, 0.3646462857723236], [1.3067752122879028, -0.6227385401725769, 0.432142972946167], [0.8516073822975159, -0.699873149394989, 0.07282621413469315], [1.398454189300537, -0.6267243027687073, 0.21292658150196075], [1.0476975440979004, -0.7104724645614624, 0.10501749813556671], [1.263634443283081, -0.6697086691856384, 0.12620708346366882], [0.9885579347610474, -0.6116584539413452, -0.23823365569114685], [1.3226596117019653, -0.705468475818634, -0.24499380588531494], [0.921592652797699, -0.2748538851737976, -0.5171703100204468], [1.170735478401184, -0.20957423746585846, -0.538031280040741]]; [0.9981374740600586, 0.994140088558197, 0.9995365142822266, 0.45349809527397156, 0.9848194122314453, 0.9982430934906006, 0.9963908791542053, 0.9934564232826233, 0.9842804670333862, 0.9859961867332458, 0.9870508909225464, 0.9923804998397827, 0.9931575655937195, 0.6143369078636169, 0.663311779499054, 0.03245706483721733, 0.02677280083298683]
SKEL_0; 2; [[0.9344173073768616, -0.5591655373573303, 0.7732205390930176], [0.920997679233551, -0.5928026437759399, 0.8039141297340393], [0.9639102220535278, -0.551506757736206, 0.8115088939666748], [1.0317673683166504, -0.6816331744194031, 0.8055897951126099], [1.02313232421875, -0.5252161622047424, 0.8254594802856445], [0.9126498699188232, -0.7069169282913208, 0.6084238886833191], [1.1930583715438843, -0.5980936884880066, 0.6454257369041443], [0.706948459148407, -0.5740517377853394, 0.37022098898887634], [1.2876921892166138, -0.6260434985160828, 0.4319234788417816], [0.8023488521575928, -0.6623507142066956, 0.08372236043214798], [1.377545714378357, -0.6366806626319885, 0.19914281368255615], [1.0203452110290527, -0.7046343684196472, 0.10947324335575104], [1.2497491836547852, -0.6720735430717468, 0.1275344043970108], [0.9793159365653992, -0.6160621047019958, -0.23828332126140594], [1.3061414957046509, -0.6854500770568848, -0.24492786824703217], [NaN, NaN, NaN], [NaN, NaN, NaN]]; [0.9981353282928467, 0.9914484024047852, 0.9995879530906677, 0.324190229177475, 0.9892075061798096, 0.9982688426971436, 0.9962218999862671, 0.9926750063896179, 0.9811372756958008, 0.983238697052002, 0.9825778603553772, 0.9924721717834473, 0.992987334728241, 0.6211060285568237, 0.6524795293807983, 0.032044779509305954, 0.025235213339328766]
SKEL_0; 2; [[0.9252703785896301, -0.5638428926467896, 0.7698447108268738], [0.9144896268844604, -0.597550094127655, 0.8014863729476929], [0.9525223970413208, -0.5535974502563477, 0.8065220713615417], [1.0317673683166504, -0.6816331744194031, 0.8055897951126099], [1.0130736827850342, -0.5221742987632751, 0.8209773898124695], [0.9004315137863159, -0.7106375694274902, 0.608945369720459], [1.1886155605316162, -0.5983536839485168, 0.6453379392623901], [0.6695618629455566, -0.5471446514129639, 0.3748500347137451], [1.2731798887252808, -0.6273113489151001, 0.4294584393501282], [0.7274699211120605, -0.5943551659584045, 0.10094431042671204], [1.3602646589279175, -0.651843786239624, 0.17974427342414856], [1.003963828086853, -0.7077973484992981, 0.10764922946691513], [1.234939455986023, -0.6726080775260925, 0.12477213889360428], [0.9492135643959045, -0.6120131611824036, -0.23648591339588165], [1.293707013130188, -0.6714391112327576, -0.24759575724601746], [NaN, NaN, NaN], [NaN, NaN, NaN]]; [0.9979879856109619, 0.9876198768615723, 0.9996204376220703, 0.21620944142341614, 0.992155909538269, 0.9980225563049316, 0.9956709146499634, 0.9896926283836365, 0.9797407388687134, 0.9764631986618042, 0.9824105501174927, 0.9918338060379028, 0.9923295378684998, 0.5567302703857422, 0.5827057957649231, 0.028301047161221504, 0.020848678424954414]
SKEL_0; 2; [[0.9206845760345459, -0.5665695667266846, 0.7655127644538879], [0.912781834602356, -0.5996410250663757, 0.7984346747398376], [0.9485378861427307, -0.5572611689567566, 0.8017094135284424], [1.0317673683166504, -0.6816331744194031, 0.8055897951126099], [1.0099033117294312, -0.5217633843421936, 0.8170245885848999], [0.9000532627105713, -0.7135201096534729, 0.6088079214096069], [1.1883741617202759, -0.5972973108291626, 0.6438686847686768], [0.658251941204071, -0.5391384959220886, 0.37619203329086304], [1.2724905014038086, -0.6287142038345337, 0.42402827739715576], [0.7139169573783875, -0.5923328399658203, 0.10614544153213501], [1.3526885509490967, -0.6642327308654785, 0.16999709606170654], [0.9929472208023071, -0.7120938897132874, 0.10583875328302383], [1.2227391004562378, -0.6720150709152222, 0.12363933771848679], [0.8854140639305115, -0.582669198513031, -0.22850225865840912], [1.2718359231948853, -0.6715474724769592, -0.25041863322257996], [NaN, NaN, NaN], [NaN, NaN, NaN]]; [0.9977443218231201, 0.9720253348350525, 0.9996069073677063, 0.08469372987747192, 0.9946394562721252, 0.9979865550994873, 0.9963192939758301, 0.9891268610954285, 0.9856688976287842, 0.9785379767417908, 0.9886738657951355, 0.9912681579589844, 0.9925367832183838, 0.5347620248794556, 0.5786313414573669, 0.02611282840371132, 0.019375547766685486]
